year,line_number,line_desc,value,table_label,table_name,source
1932,4,National defense: Equipment,4.75,govt_net_cc,FAAt601,SEED
1932,5,National defense: IP products,1.42,govt_net_cc,FAAt601,SEED
1932,6,Nondefense,56.32,govt_net_cc,FAAt601,SEED
1932,7,Nondefense: Structures,42.24,govt_net_cc,FAAt601,SEED
1932,8,Nondefense: Equipment,8.45,govt_net_cc,FAAt601,SEED
1932,9,Nondefense: IP products,5.63,govt_net_cc,FAAt601,SEED
1933,1,Government fixed assets,66.82,govt_net_cc,FAAt601,SEED
1933,2,National defense,10.05,govt_net_cc,FAAt601,SEED
1933,3,National defense: Structures,3.52,govt_net_cc,FAAt601,SEED
1933,4,National defense: Equipment,5.03,govt_net_cc,FAAt601,SEED
1933,5,National defense: IP products,1.51,govt_net_cc,FAAt601,SEED
1933,6,Nondefense,56.77,govt_net_cc,FAAt601,SEED
1933,7,Nondefense: Structures,42.58,govt_net_cc,FAAt601,SEED
1933,8,Nondefense: Equipment,8.52,govt_net_cc,FAAt601,SEED
1933,9,Nondefense: IP products,5.68,govt_net_cc,FAAt601,SEED
1934,1,Government fixed assets,67.86,govt_net_cc,FAAt601,SEED
1934,2,National defense,10.65,govt_net_cc,FAAt601,SEED
1934,3,National defense: Structures,3.73,govt_net_cc,FAAt601,SEED
1934,4,National defense: Equipment,5.32,govt_net_cc,FAAt601,SEED
1934,5,National defense: IP products,1.6,govt_net_cc,FAAt601,SEED
1934,6,Nondefense,57.22,govt_net_cc,FAAt601,SEED
1934,7,Nondefense: Structures,42.91,govt_net_cc,FAAt601,SEED
1934,8,Nondefense: Equipment,8.58,govt_net_cc,FAAt601,SEED
1934,9,Nondefense: IP products,5.72,govt_net_cc,FAAt601,SEED
1935,1,Government fixed assets,68.95,govt_net_cc,FAAt601,SEED
1935,2,National defense,11.27,govt_net_cc,FAAt601,SEED
1935,3,National defense: Structures,3.95,govt_net_cc,FAAt601,SEED
1935,4,National defense: Equipment,5.64,govt_net_cc,FAAt601,SEED
1935,5,National defense: IP products,1.69,govt_net_cc,FAAt601,SEED
1935,6,Nondefense,57.67,govt_net_cc,FAAt601,SEED
1935,7,Nondefense: Structures,43.25,govt_net_cc,FAAt601,SEED
1935,8,Nondefense: Equipment,8.65,govt_net_cc,FAAt601,SEED
1935,9,Nondefense: IP products,5.77,govt_net_cc,FAAt601,SEED
1936,1,Government fixed assets,70.07,govt_net_cc,FAAt601,SEED
1936,2,National defense,11.93,govt_net_cc,FAAt601,SEED
1936,3,National defense: Structures,4.18,govt_net_cc,FAAt601,SEED
1936,4,National defense: Equipment,5.97,govt_net_cc,FAAt601,SEED
1936,5,National defense: IP products,1.79,govt_net_cc,FAAt601,SEED
1936,6,Nondefense,58.13,govt_net_cc,FAAt601,SEED
1936,7,Nondefense: Structures,43.6,govt_net_cc,FAAt601,SEED
1936,8,Nondefense: Equipment,8.72,govt_net_cc,FAAt601,SEED
1936,9,Nondefense: IP products,5.81,govt_net_cc,FAAt601,SEED
1937,1,Government fixed assets,71.23,govt_net_cc,FAAt601,SEED
1937,2,National defense,12.64,govt_net_cc,FAAt601,SEED
1937,3,National defense: Structures,4.42,govt_net_cc,FAAt601,SEED
1937,4,National defense: Equipment,6.32,govt_net_cc,FAAt601,SEED
1937,5,National defense: IP products,1.9,govt_net_cc,FAAt601,SEED
1937,6,Nondefense,58.59,govt_net_cc,FAAt601,SEED
1937,7,Nondefense: Structures,43.94,govt_net_cc,FAAt601,SEED
1937,8,Nondefense: Equipment,8.79,govt_net_cc,FAAt601,SEED
1937,9,Nondefense: IP products,5.86,govt_net_cc,FAAt601,SEED
1938,1,Government fixed assets,72.44,govt_net_cc,FAAt601,SEED
1938,2,National defense,13.38,govt_net_cc,FAAt601,SEED
1938,3,National defense: Structures,4.68,govt_net_cc,FAAt601,SEED
1938,4,National defense: Equipment,6.69,govt_net_cc,FAAt601,SEED
1938,5,National defense: IP products,2.01,govt_net_cc,FAAt601,SEED
1938,6,Nondefense,59.06,govt_net_cc,FAAt601,SEED
1938,7,Nondefense: Structures,44.29,govt_net_cc,FAAt601,SEED
1938,8,Nondefense: Equipment,8.86,govt_net_cc,FAAt601,SEED
1938,9,Nondefense: IP products,5.91,govt_net_cc,FAAt601,SEED
1939,1,Government fixed assets,73.69,govt_net_cc,FAAt601,SEED
1939,2,National defense,14.17,govt_net_cc,FAAt601,SEED
1939,3,National defense: Structures,4.96,govt_net_cc,FAAt601,SEED
1939,4,National defense: Equipment,7.08,govt_net_cc,FAAt601,SEED
1939,5,National defense: IP products,2.13,govt_net_cc,FAAt601,SEED
1939,6,Nondefense,59.53,govt_net_cc,FAAt601,SEED
1939,7,Nondefense: Structures,44.65,govt_net_cc,FAAt601,SEED
1939,8,Nondefense: Equipment,8.93,govt_net_cc,FAAt601,SEED
1939,9,Nondefense: IP products,5.95,govt_net_cc,FAAt601,SEED
1940,1,Government fixed assets,75.0,govt_net_cc,FAAt601,SEED
1940,2,National defense,15.0,govt_net_cc,FAAt601,SEED
1940,3,National defense: Structures,5.25,govt_net_cc,FAAt601,SEED
1940,4,National defense: Equipment,7.5,govt_net_cc,FAAt601,SEED
1940,5,National defense: IP products,2.25,govt_net_cc,FAAt601,SEED
1940,6,Nondefense,60.0,govt_net_cc,FAAt601,SEED
1940,7,Nondefense: Structures,45.0,govt_net_cc,FAAt601,SEED
1940,8,Nondefense: Equipment,9.0,govt_net_cc,FAAt601,SEED
1940,9,Nondefense: IP products,6.0,govt_net_cc,FAAt601,SEED
1941,1,Government fixed assets,83.7,govt_net_cc,FAAt601,SEED
1941,2,National defense,22.74,govt_net_cc,FAAt601,SEED
1941,3,National defense: Structures,7.96,govt_net_cc,FAAt601,SEED
1941,4,National defense: Equipment,11.37,govt_net_cc,FAAt601,SEED
1941,5,National defense: IP products,3.41,govt_net_cc,FAAt601,SEED
1941,6,Nondefense,60.97,govt_net_cc,FAAt601,SEED
1941,7,Nondefense: Structures,45.73,govt_net_cc,FAAt601,SEED
1941,8,Nondefense: Equipment,9.15,govt_net_cc,FAAt601,SEED
1941,9,Nondefense: IP products,6.1,govt_net_cc,FAAt601,SEED
1942,1,Government fixed assets,96.41,govt_net_cc,FAAt601,SEED
1942,2,National defense,34.46,govt_net_cc,FAAt601,SEED
1942,3,National defense: Structures,12.06,govt_net_cc,FAAt601,SEED
1942,4,National defense: Equipment,17.23,govt_net_cc,FAAt601,SEED
1942,5,National defense: IP products,5.17,govt_net_cc,FAAt601,SEED
1942,6,Nondefense,61.95,govt_net_cc,FAAt601,SEED
1942,7,Nondefense: Structures,46.46,govt_net_cc,FAAt601,SEED
1942,8,Nondefense: Equipment,9.29,govt_net_cc,FAAt601,SEED
1942,9,Nondefense: IP products,6.2,govt_net_cc,FAAt601,SEED
1943,1,Government fixed assets,115.18,govt_net_cc,FAAt601,SEED
1943,2,National defense,52.23,govt_net_cc,FAAt601,SEED
1943,3,National defense: Structures,18.28,govt_net_cc,FAAt601,SEED
1943,4,National defense: Equipment,26.12,govt_net_cc,FAAt601,SEED
1943,5,National defense: IP products,7.83,govt_net_cc,FAAt601,SEED
1943,6,Nondefense,62.95,govt_net_cc,FAAt601,SEED
1943,7,Nondefense: Structures,47.21,govt_net_cc,FAAt601,SEED
1943,8,Nondefense: Equipment,9.44,govt_net_cc,FAAt601,SEED
1943,9,Nondefense: IP products,6.3,govt_net_cc,FAAt601,SEED
1944,1,Government fixed assets,143.14,govt_net_cc,FAAt601,SEED
1944,2,National defense,79.17,govt_net_cc,FAAt601,SEED
1944,3,National defense: Structures,27.71,govt_net_cc,FAAt601,SEED
1944,4,National defense: Equipment,39.59,govt_net_cc,FAAt601,SEED
1944,5,National defense: IP products,11.88,govt_net_cc,FAAt601,SEED
1944,6,Nondefense,63.97,govt_net_cc,FAAt601,SEED
1944,7,Nondefense: Structures,47.98,govt_net_cc,FAAt601,SEED
1944,8,Nondefense: Equipment,9.6,govt_net_cc,FAAt601,SEED
1944,9,Nondefense: IP products,6.4,govt_net_cc,FAAt601,SEED
1945,1,Government fixed assets,185.0,govt_net_cc,FAAt601,SEED
1945,2,National defense,120.0,govt_net_cc,FAAt601,SEED
1945,3,National defense: Structures,42.0,govt_net_cc,FAAt601,SEED
1945,4,National defense: Equipment,60.0,govt_net_cc,FAAt601,SEED
1945,5,National defense: IP products,18.0,govt_net_cc,FAAt601,SEED
1945,6,Nondefense,65.0,govt_net_cc,FAAt601,SEED
1945,7,Nondefense: Structures,48.75,govt_net_cc,FAAt601,SEED
1945,8,Nondefense: Equipment,9.75,govt_net_cc,FAAt601,SEED
1945,9,Nondefense: IP products,6.5,govt_net_cc,FAAt601,SEED
1946,1,Government fixed assets,180.02,govt_net_cc,FAAt601,SEED
1946,2,National defense,110.65,govt_net_cc,FAAt601,SEED
1946,3,National defense: Structures,38.73,govt_net_cc,FAAt601,SEED
1946,4,National defense: Equipment,55.33,govt_net_cc,FAAt601,SEED
1946,5,National defense: IP products,16.6,govt_net_cc,FAAt601,SEED
1946,6,Nondefense,69.37,govt_net_cc,FAAt601,SEED
1946,7,Nondefense: Structures,52.03,govt_net_cc,FAAt601,SEED
1946,8,Nondefense: Equipment,10.41,govt_net_cc,FAAt601,SEED
1946,9,Nondefense: IP products,6.94,govt_net_cc,FAAt601,SEED
1947,1,Government fixed assets,176.07,govt_net_cc,FAAt601,SEED
1947,2,National defense,102.03,govt_net_cc,FAAt601,SEED
1947,3,National defense: Structures,35.71,govt_net_cc,FAAt601,SEED
1947,4,National defense: Equipment,51.02,govt_net_cc,FAAt601,SEED
1947,5,National defense: IP products,15.31,govt_net_cc,FAAt601,SEED
1947,6,Nondefense,74.04,govt_net_cc,FAAt601,SEED
1947,7,Nondefense: Structures,55.53,govt_net_cc,FAAt601,SEED
1947,8,Nondefense: Equipment,11.11,govt_net_cc,FAAt601,SEED
1947,9,Nondefense: IP products,7.4,govt_net_cc,FAAt601,SEED
1948,1,Government fixed assets,173.1,govt_net_cc,FAAt601,SEED
1948,2,National defense,94.09,govt_net_cc,FAAt601,SEED
1948,3,National defense: Structures,32.93,govt_net_cc,FAAt601,SEED
1948,4,National defense: Equipment,47.04,govt_net_cc,FAAt601,SEED
1948,5,National defense: IP products,14.11,govt_net_cc,FAAt601,SEED
1948,6,Nondefense,79.02,govt_net_cc,FAAt601,SEED
1948,7,Nondefense: Structures,59.26,govt_net_cc,FAAt601,SEED
1948,8,Nondefense: Equipment,11.85,govt_net_cc,FAAt601,SEED
1948,9,Nondefense: IP products,7.9,govt_net_cc,FAAt601,SEED
1949,1,Government fixed assets,171.09,govt_net_cc,FAAt601,SEED
1949,2,National defense,86.76,govt_net_cc,FAAt601,SEED
1949,3,National defense: Structures,30.37,govt_net_cc,FAAt601,SEED
1949,4,National defense: Equipment,43.38,govt_net_cc,FAAt601,SEED
1949,5,National defense: IP products,13.01,govt_net_cc,FAAt601,SEED
1949,6,Nondefense,84.33,govt_net_cc,FAAt601,SEED
1949,7,Nondefense: Structures,63.25,govt_net_cc,FAAt601,SEED
1949,8,Nondefense: Equipment,12.65,govt_net_cc,FAAt601,SEED
1949,9,Nondefense: IP products,8.43,govt_net_cc,FAAt601,SEED
1950,1,Government fixed assets,170.0,govt_net_cc,FAAt601,SEED
1950,2,National defense,80.0,govt_net_cc,FAAt601,SEED
1950,3,National defense: Structures,28.0,govt_net_cc,FAAt601,SEED
1950,4,National defense: Equipment,40.0,govt_net_cc,FAAt601,SEED
1950,5,National defense: IP products,12.0,govt_net_cc,FAAt601,SEED
1950,6,Nondefense,90.0,govt_net_cc,FAAt601,SEED
1950,7,Nondefense: Structures,67.5,govt_net_cc,FAAt601,SEED
1950,8,Nondefense: Equipment,13.5,govt_net_cc,FAAt601,SEED
1950,9,Nondefense: IP products,9.0,govt_net_cc,FAAt601,SEED
1951,1,Government fixed assets,189.03,govt_net_cc,FAAt601,SEED
1951,2,National defense,90.72,govt_net_cc,FAAt601,SEED
1951,3,National defense: Structures,31.75,govt_net_cc,FAAt601,SEED
1951,4,National defense: Equipment,45.36,govt_net_cc,FAAt601,SEED
1951,5,National defense: IP products,13.61,govt_net_cc,FAAt601,SEED
1951,6,Nondefense,98.31,govt_net_cc,FAAt601,SEED
1951,7,Nondefense: Structures,73.74,govt_net_cc,FAAt601,SEED
1951,8,Nondefense: Equipment,14.75,govt_net_cc,FAAt601,SEED
1951,9,Nondefense: IP products,9.83,govt_net_cc,FAAt601,SEED
1952,1,Government fixed assets,210.27,govt_net_cc,FAAt601,SEED
1952,2,National defense,102.87,govt_net_cc,FAAt601,SEED
1952,3,National defense: Structures,36.0,govt_net_cc,FAAt601,SEED
1952,4,National defense: Equipment,51.44,govt_net_cc,FAAt601,SEED
1952,5,National defense: IP products,15.43,govt_net_cc,FAAt601,SEED
1952,6,Nondefense,107.4,govt_net_cc,FAAt601,SEED
1952,7,Nondefense: Structures,80.55,govt_net_cc,FAAt601,SEED
1952,8,Nondefense: Equipment,16.11,govt_net_cc,FAAt601,SEED
1952,9,Nondefense: IP products,10.74,govt_net_cc,FAAt601,SEED
1953,1,Government fixed assets,233.97,govt_net_cc,FAAt601,SEED
1953,2,National defense,116.65,govt_net_cc,FAAt601,SEED
1953,3,National defense: Structures,40.83,govt_net_cc,FAAt601,SEED
1953,4,National defense: Equipment,58.33,govt_net_cc,FAAt601,SEED
1953,5,National defense: IP products,17.5,govt_net_cc,FAAt601,SEED
1953,6,Nondefense,117.32,govt_net_cc,FAAt601,SEED
1953,7,Nondefense: Structures,87.99,govt_net_cc,FAAt601,SEED
1953,8,Nondefense: Equipment,17.6,govt_net_cc,FAAt601,SEED
1953,9,Nondefense: IP products,11.73,govt_net_cc,FAAt601,SEED
1954,1,Government fixed assets,260.44,govt_net_cc,FAAt601,SEED
1954,2,National defense,132.28,govt_net_cc,FAAt601,SEED
1954,3,National defense: Structures,46.3,govt_net_cc,FAAt601,SEED
1954,4,National defense: Equipment,66.14,govt_net_cc,FAAt601,SEED
1954,5,National defense: IP products,19.84,govt_net_cc,FAAt601,SEED
1954,6,Nondefense,128.16,govt_net_cc,FAAt601,SEED
1954,7,Nondefense: Structures,96.12,govt_net_cc,FAAt601,SEED
1954,8,Nondefense: Equipment,19.22,govt_net_cc,FAAt601,SEED
1954,9,Nondefense: IP products,12.82,govt_net_cc,FAAt601,SEED
1955,1,Government fixed assets,290.0,govt_net_cc,FAAt601,SEED
1955,2,National defense,150.0,govt_net_cc,FAAt601,SEED
1955,3,National defense: Structures,52.5,govt_net_cc,FAAt601,SEED
1955,4,National defense: Equipment,75.0,govt_net_cc,FAAt601,SEED
1955,5,National defense: IP products,22.5,govt_net_cc,FAAt601,SEED
1955,6,Nondefense,140.0,govt_net_cc,FAAt601,SEED
1955,7,Nondefense: Structures,105.0,govt_net_cc,FAAt601,SEED
1955,8,Nondefense: Equipment,21.0,govt_net_cc,FAAt601,SEED
1955,9,Nondefense: IP products,14.0,govt_net_cc,FAAt601,SEED
1956,1,Government fixed assets,316.63,govt_net_cc,FAAt601,SEED
1956,2,National defense,163.39,govt_net_cc,FAAt601,SEED
1956,3,National defense: Structures,57.19,govt_net_cc,FAAt601,SEED
1956,4,National defense: Equipment,81.69,govt_net_cc,FAAt601,SEED
1956,5,National defense: IP products,24.51,govt_net_cc,FAAt601,SEED
1956,6,Nondefense,153.25,govt_net_cc,FAAt601,SEED
1956,7,Nondefense: Structures,114.93,govt_net_cc,FAAt601,SEED
1956,8,Nondefense: Equipment,22.99,govt_net_cc,FAAt601,SEED
1956,9,Nondefense: IP products,15.32,govt_net_cc,FAAt601,SEED
1957,1,Government fixed assets,345.71,govt_net_cc,FAAt601,SEED
1957,2,National defense,177.97,govt_net_cc,FAAt601,SEED
1957,3,National defense: Structures,62.29,govt_net_cc,FAAt601,SEED
1957,4,National defense: Equipment,88.98,govt_net_cc,FAAt601,SEED
1957,5,National defense: IP products,26.7,govt_net_cc,FAAt601,SEED
1957,6,Nondefense,167.74,govt_net_cc,FAAt601,SEED
1957,7,Nondefense: Structures,125.81,govt_net_cc,FAAt601,SEED
1957,8,Nondefense: Equipment,25.16,govt_net_cc,FAAt601,SEED
1957,9,Nondefense: IP products,16.77,govt_net_cc,FAAt601,SEED
1958,1,Government fixed assets,377.47,govt_net_cc,FAAt601,SEED
1958,2,National defense,193.85,govt_net_cc,FAAt601,SEED
1958,3,National defense: Structures,67.85,govt_net_cc,FAAt601,SEED
1958,4,National defense: Equipment,96.93,govt_net_cc,FAAt601,SEED
1958,5,National defense: IP products,29.08,govt_net_cc,FAAt601,SEED
1958,6,Nondefense,183.61,govt_net_cc,FAAt601,SEED
1958,7,Nondefense: Structures,137.71,govt_net_cc,FAAt601,SEED
1958,8,Nondefense: Equipment,27.54,govt_net_cc,FAAt601,SEED
1958,9,Nondefense: IP products,18.36,govt_net_cc,FAAt601,SEED
1959,1,Government fixed assets,412.14,govt_net_cc,FAAt601,SEED
1959,2,National defense,211.15,govt_net_cc,FAAt601,SEED
1959,3,National defense: Structures,73.9,govt_net_cc,FAAt601,SEED
1959,4,National defense: Equipment,105.58,govt_net_cc,FAAt601,SEED
1959,5,National defense: IP products,31.67,govt_net_cc,FAAt601,SEED
1959,6,Nondefense,200.99,govt_net_cc,FAAt601,SEED
1959,7,Nondefense: Structures,150.74,govt_net_cc,FAAt601,SEED
1959,8,Nondefense: Equipment,30.15,govt_net_cc,FAAt601,SEED
1959,9,Nondefense: IP products,20.1,govt_net_cc,FAAt601,SEED
1960,1,Government fixed assets,450.0,govt_net_cc,FAAt601,SEED
1960,2,National defense,230.0,govt_net_cc,FAAt601,SEED
1960,3,National defense: Structures,80.5,govt_net_cc,FAAt601,SEED
1960,4,National defense: Equipment,115.0,govt_net_cc,FAAt601,SEED
1960,5,National defense: IP products,34.5,govt_net_cc,FAAt601,SEED
1960,6,Nondefense,220.0,govt_net_cc,FAAt601,SEED
1960,7,Nondefense: Structures,165.0,govt_net_cc,FAAt601,SEED
1960,8,Nondefense: Equipment,33.0,govt_net_cc,FAAt601,SEED
1960,9,Nondefense: IP products,22.0,govt_net_cc,FAAt601,SEED
1961,1,Government fixed assets,476.08,govt_net_cc,FAAt601,SEED
1961,2,National defense,237.5,govt_net_cc,FAAt601,SEED
1961,3,National defense: Structures,83.12,govt_net_cc,FAAt601,SEED
1961,4,National defense: Equipment,118.75,govt_net_cc,FAAt601,SEED
1961,5,National defense: IP products,35.62,govt_net_cc,FAAt601,SEED
1961,6,Nondefense,238.58,govt_net_cc,FAAt601,SEED
1961,7,Nondefense: Structures,178.94,govt_net_cc,FAAt601,SEED
1961,8,Nondefense: Equipment,35.79,govt_net_cc,FAAt601,SEED
1961,9,Nondefense: IP products,23.86,govt_net_cc,FAAt601,SEED
1962,1,Government fixed assets,503.97,govt_net_cc,FAAt601,SEED
1962,2,National defense,245.23,govt_net_cc,FAAt601,SEED
1962,3,National defense: Structures,85.83,govt_net_cc,FAAt601,SEED
1962,4,National defense: Equipment,122.62,govt_net_cc,FAAt601,SEED
1962,5,National defense: IP products,36.79,govt_net_cc,FAAt601,SEED
1962,6,Nondefense,258.74,govt_net_cc,FAAt601,SEED
1962,7,Nondefense: Structures,194.05,govt_net_cc,FAAt601,SEED
1962,8,Nondefense: Equipment,38.81,govt_net_cc,FAAt601,SEED
1962,9,Nondefense: IP products,25.87,govt_net_cc,FAAt601,SEED
1963,1,Government fixed assets,533.82,govt_net_cc,FAAt601,SEED
1963,2,National defense,253.23,govt_net_cc,FAAt601,SEED
1963,3,National defense: Structures,88.63,govt_net_cc,FAAt601,SEED
1963,4,National defense: Equipment,126.61,govt_net_cc,FAAt601,SEED
1963,5,National defense: IP products,37.98,govt_net_cc,FAAt601,SEED
1963,6,Nondefense,280.59,govt_net_cc,FAAt601,SEED
1963,7,Nondefense: Structures,210.45,govt_net_cc,FAAt601,SEED
1963,8,Nondefense: Equipment,42.09,govt_net_cc,FAAt601,SEED
1963,9,Nondefense: IP products,28.06,govt_net_cc,FAAt601,SEED
1964,1,Government fixed assets,565.77,govt_net_cc,FAAt601,SEED
1964,2,National defense,261.48,govt_net_cc,FAAt601,SEED
1964,3,National defense: Structures,91.52,govt_net_cc,FAAt601,SEED
1964,4,National defense: Equipment,130.74,govt_net_cc,FAAt601,SEED
1964,5,National defense: IP products,39.22,govt_net_cc,FAAt601,SEED
1964,6,Nondefense,304.3,govt_net_cc,FAAt601,SEED
1964,7,Nondefense: Structures,228.22,govt_net_cc,FAAt601,SEED
1964,8,Nondefense: Equipment,45.64,govt_net_cc,FAAt601,SEED
1964,9,Nondefense: IP products,30.43,govt_net_cc,FAAt601,SEED
1965,1,Government fixed assets,600.0,govt_net_cc,FAAt601,SEED
1965,2,National defense,270.0,govt_net_cc,FAAt601,SEED
1965,3,National defense: Structures,94.5,govt_net_cc,FAAt601,SEED
1965,4,National defense: Equipment,135.0,govt_net_cc,FAAt601,SEED
1965,5,National defense: IP products,40.5,govt_net_cc,FAAt601,SEED
1965,6,Nondefense,330.0,govt_net_cc,FAAt601,SEED
1965,7,Nondefense: Structures,247.5,govt_net_cc,FAAt601,SEED
1965,8,Nondefense: Equipment,49.5,govt_net_cc,FAAt601,SEED
1965,9,Nondefense: IP products,33.0,govt_net_cc,FAAt601,SEED
1966,1,Government fixed assets,636.16,govt_net_cc,FAAt601,SEED
1966,2,National defense,277.56,govt_net_cc,FAAt601,SEED
1966,3,National defense: Structures,97.15,govt_net_cc,FAAt601,SEED
1966,4,National defense: Equipment,138.78,govt_net_cc,FAAt601,SEED
1966,5,National defense: IP products,41.63,govt_net_cc,FAAt601,SEED
1966,6,Nondefense,358.6,govt_net_cc,FAAt601,SEED
1966,7,Nondefense: Structures,268.95,govt_net_cc,FAAt601,SEED
1966,8,Nondefense: Equipment,53.79,govt_net_cc,FAAt601,SEED
1966,9,Nondefense: IP products,35.86,govt_net_cc,FAAt601,SEED
1967,1,Government fixed assets,675.01,govt_net_cc,FAAt601,SEED
1967,2,National defense,285.34,govt_net_cc,FAAt601,SEED
1967,3,National defense: Structures,99.87,govt_net_cc,FAAt601,SEED
1967,4,National defense: Equipment,142.67,govt_net_cc,FAAt601,SEED
1967,5,National defense: IP products,42.8,govt_net_cc,FAAt601,SEED
1967,6,Nondefense,389.67,govt_net_cc,FAAt601,SEED
1967,7,Nondefense: Structures,292.25,govt_net_cc,FAAt601,SEED
1967,8,Nondefense: Equipment,58.45,govt_net_cc,FAAt601,SEED
1967,9,Nondefense: IP products,38.97,govt_net_cc,FAAt601,SEED
1968,1,Government fixed assets,716.77,govt_net_cc,FAAt601,SEED
1968,2,National defense,293.33,govt_net_cc,FAAt601,SEED
1968,3,National defense: Structures,102.67,govt_net_cc,FAAt601,SEED
1968,4,National defense: Equipment,146.67,govt_net_cc,FAAt601,SEED
1968,5,National defense: IP products,44.0,govt_net_cc,FAAt601,SEED
1968,6,Nondefense,423.44,govt_net_cc,FAAt601,SEED
1968,7,Nondefense: Structures,317.58,govt_net_cc,FAAt601,SEED
1968,8,Nondefense: Equipment,63.52,govt_net_cc,FAAt601,SEED
1968,9,Nondefense: IP products,42.34,govt_net_cc,FAAt601,SEED
1969,1,Government fixed assets,761.68,govt_net_cc,FAAt601,SEED
1969,2,National defense,301.55,govt_net_cc,FAAt601,SEED
1969,3,National defense: Structures,105.54,govt_net_cc,FAAt601,SEED
1969,4,National defense: Equipment,150.78,govt_net_cc,FAAt601,SEED
1969,5,National defense: IP products,45.23,govt_net_cc,FAAt601,SEED
1969,6,Nondefense,460.13,govt_net_cc,FAAt601,SEED
1969,7,Nondefense: Structures,345.1,govt_net_cc,FAAt601,SEED
1969,8,Nondefense: Equipment,69.02,govt_net_cc,FAAt601,SEED
1969,9,Nondefense: IP products,46.01,govt_net_cc,FAAt601,SEED
1970,1,Government fixed assets,810.0,govt_net_cc,FAAt601,SEED
1970,2,National defense,310.0,govt_net_cc,FAAt601,SEED
1970,3,National defense: Structures,108.5,govt_net_cc,FAAt601,SEED
1970,4,National defense: Equipment,155.0,govt_net_cc,FAAt601,SEED
1970,5,National defense: IP products,46.5,govt_net_cc,FAAt601,SEED
1970,6,Nondefense,500.0,govt_net_cc,FAAt601,SEED
1970,7,Nondefense: Structures,375.0,govt_net_cc,FAAt601,SEED
1970,8,Nondefense: Equipment,75.0,govt_net_cc,FAAt601,SEED
1970,9,Nondefense: IP products,50.0,govt_net_cc,FAAt601,SEED
1971,1,Government fixed assets,878.86,govt_net_cc,FAAt601,SEED
1971,2,National defense,322.88,govt_net_cc,FAAt601,SEED
1971,3,National defense: Structures,113.01,govt_net_cc,FAAt601,SEED
1971,4,National defense: Equipment,161.44,govt_net_cc,FAAt601,SEED
1971,5,National defense: IP products,48.43,govt_net_cc,FAAt601,SEED
1971,6,Nondefense,555.98,govt_net_cc,FAAt601,SEED
1971,7,Nondefense: Structures,416.99,govt_net_cc,FAAt601,SEED
1971,8,Nondefense: Equipment,83.4,govt_net_cc,FAAt601,SEED
1971,9,Nondefense: IP products,55.6,govt_net_cc,FAAt601,SEED
1972,1,Government fixed assets,954.53,govt_net_cc,FAAt601,SEED
1972,2,National defense,336.3,govt_net_cc,FAAt601,SEED
1972,3,National defense: Structures,117.71,govt_net_cc,FAAt601,SEED
1972,4,National defense: Equipment,168.15,govt_net_cc,FAAt601,SEED
1972,5,National defense: IP products,50.45,govt_net_cc,FAAt601,SEED
1972,6,Nondefense,618.23,govt_net_cc,FAAt601,SEED
1972,7,Nondefense: Structures,463.67,govt_net_cc,FAAt601,SEED
1972,8,Nondefense: Equipment,92.73,govt_net_cc,FAAt601,SEED
1972,9,Nondefense: IP products,61.82,govt_net_cc,FAAt601,SEED
