year,line_number,line_desc,value,table_label,table_name,source
1986,6,Equipment,269.37,private_inv,FAAt407,SEED
1986,9,Intellectual property products,73.53,private_inv,FAAt407,SEED
1986,13,Residential,446.37,private_inv,FAAt407,SEED
1987,1,Private fixed assets,1200.99,private_inv,FAAt407,SEED
1987,2,Nonresidential,727.23,private_inv,FAAt407,SEED
1987,3,Structures,356.04,private_inv,FAAt407,SEED
1987,6,Equipment,290.33,private_inv,FAAt407,SEED
1987,9,Intellectual property products,80.86,private_inv,FAAt407,SEED
1987,13,Residential,473.76,private_inv,FAAt407,SEED
1988,1,Private fixed assets,1280.73,private_inv,FAAt407,SEED
1988,2,Nonresidential,777.89,private_inv,FAAt407,SEED
1988,3,Structures,376.04,private_inv,FAAt407,SEED
1988,6,Equipment,312.92,private_inv,FAAt407,SEED
1988,9,Intellectual property products,88.93,private_inv,FAAt407,SEED
1988,13,Residential,502.84,private_inv,FAAt407,SEED
1989,1,Private fixed assets,1365.94,private_inv,FAAt407,SEED
1989,2,Nonresidential,832.24,private_inv,FAAt407,SEED
1989,3,Structures,397.17,private_inv,FAAt407,SEED
1989,6,Equipment,337.27,private_inv,FAAt407,SEED
1989,9,Intellectual property products,97.81,private_inv,FAAt407,SEED
1989,13,Residential,533.7,private_inv,FAAt407,SEED
1990,1,Private fixed assets,1457.02,private_inv,FAAt407,SEED
1990,2,Nonresidential,890.56,private_inv,FAAt407,SEED
1990,3,Structures,419.48,private_inv,FAAt407,SEED
1990,6,Equipment,363.52,private_inv,FAAt407,SEED
1990,9,Intellectual property products,107.56,private_inv,FAAt407,SEED
1990,13,Residential,566.46,private_inv,FAAt407,SEED
1991,1,Private fixed assets,1212.78,private_inv,FAAt407,SEED
1991,2,Nonresidential,797.46,private_inv,FAAt407,SEED
1991,3,Structures,330.41,private_inv,FAAt407,SEED
1991,6,Equipment,351.29,private_inv,FAAt407,SEED
1991,9,Intellectual property products,115.77,private_inv,FAAt407,SEED
1991,13,Residential,415.32,private_inv,FAAt407,SEED
1992,1,Private fixed assets,1268.18,private_inv,FAAt407,SEED
1992,2,Nonresidential,838.76,private_inv,FAAt407,SEED
1992,3,Structures,341.17,private_inv,FAAt407,SEED
1992,6,Equipment,370.93,private_inv,FAAt407,SEED
1992,9,Intellectual property products,126.66,private_inv,FAAt407,SEED
1992,13,Residential,429.42,private_inv,FAAt407,SEED
1993,1,Private fixed assets,1326.53,private_inv,FAAt407,SEED
1993,2,Nonresidential,882.51,private_inv,FAAt407,SEED
1993,3,Structures,352.29,private_inv,FAAt407,SEED
1993,6,Equipment,391.65,private_inv,FAAt407,SEED
1993,9,Intellectual property products,138.57,private_inv,FAAt407,SEED
1993,13,Residential,444.01,private_inv,FAAt407,SEED
1994,1,Private fixed assets,1388.02,private_inv,FAAt407,SEED
1994,2,Nonresidential,928.92,private_inv,FAAt407,SEED
1994,3,Structures,363.76,private_inv,FAAt407,SEED
1994,6,Equipment,413.55,private_inv,FAAt407,SEED
1994,9,Intellectual property products,151.61,private_inv,FAAt407,SEED
1994,13,Residential,459.1,private_inv,FAAt407,SEED
1995,1,Private fixed assets,1452.85,private_inv,FAAt407,SEED
1995,2,Nonresidential,978.15,private_inv,FAAt407,SEED
1995,3,Structures,375.62,private_inv,FAAt407,SEED
1995,6,Equipment,436.66,private_inv,FAAt407,SEED
1995,9,Intellectual property products,165.87,private_inv,FAAt407,SEED
1995,13,Residential,474.7,private_inv,FAAt407,SEED
1996,1,Private fixed assets,1833.31,private_inv,FAAt407,SEED
1996,2,Nonresidential,1123.75,private_inv,FAAt407,SEED
1996,3,Structures,469.67,private_inv,FAAt407,SEED
1996,6,Equipment,469.15,private_inv,FAAt407,SEED
1996,9,Intellectual property products,184.93,private_inv,FAAt407,SEED
1996,13,Residential,709.55,private_inv,FAAt407,SEED
1997,1,Private fixed assets,1945.02,private_inv,FAAt407,SEED
1997,2,Nonresidential,1192.01,private_inv,FAAt407,SEED
1997,3,Structures,491.84,private_inv,FAAt407,SEED
1997,6,Equipment,496.94,private_inv,FAAt407,SEED
1997,9,Intellectual property products,203.24,private_inv,FAAt407,SEED
1997,13,Residential,753.01,private_inv,FAAt407,SEED
1998,1,Private fixed assets,2063.91,private_inv,FAAt407,SEED
1998,2,Nonresidential,1264.77,private_inv,FAAt407,SEED
1998,3,Structures,515.05,private_inv,FAAt407,SEED
1998,6,Equipment,526.36,private_inv,FAAt407,SEED
1998,9,Intellectual property products,223.37,private_inv,FAAt407,SEED
1998,13,Residential,799.14,private_inv,FAAt407,SEED
1999,1,Private fixed assets,2190.46,private_inv,FAAt407,SEED
1999,2,Nonresidential,1342.37,private_inv,FAAt407,SEED
1999,3,Structures,539.35,private_inv,FAAt407,SEED
1999,6,Equipment,557.53,private_inv,FAAt407,SEED
1999,9,Intellectual property products,245.49,private_inv,FAAt407,SEED
1999,13,Residential,848.09,private_inv,FAAt407,SEED
2000,1,Private fixed assets,2325.19,private_inv,FAAt407,SEED
2000,2,Nonresidential,1425.15,private_inv,FAAt407,SEED
2000,3,Structures,564.79,private_inv,FAAt407,SEED
2000,6,Equipment,590.55,private_inv,FAAt407,SEED
2000,9,Intellectual property products,269.8,private_inv,FAAt407,SEED
2000,13,Residential,900.04,private_inv,FAAt407,SEED
2001,1,Private fixed assets,2859.77,private_inv,FAAt407,SEED
2001,2,Nonresidential,1473.81,private_inv,FAAt407,SEED
2001,3,Structures,698.28,private_inv,FAAt407,SEED
2001,6,Equipment,521.54,private_inv,FAAt407,SEED
2001,9,Intellectual property products,253.99,private_inv,FAAt407,SEED
2001,13,Residential,1385.96,private_inv,FAAt407,SEED
2002,1,Private fixed assets,3073.09,private_inv,FAAt407,SEED
2002,2,Nonresidential,1546.92,private_inv,FAAt407,SEED
2002,3,Structures,741.8,private_inv,FAAt407,SEED
2002,6,Equipment,535.65,private_inv,FAAt407,SEED
2002,9,Intellectual property products,269.47,private_inv,FAAt407,SEED
2002,13,Residential,1526.17,private_inv,FAAt407,SEED
2003,1,Private fixed assets,3304.63,private_inv,FAAt407,SEED
2003,2,Nonresidential,1624.06,private_inv,FAAt407,SEED
2003,3,Structures,788.03,private_inv,FAAt407,SEED
2003,6,Equipment,550.14,private_inv,FAAt407,SEED
2003,9,Intellectual property products,285.89,private_inv,FAAt407,SEED
2003,13,Residential,1680.57,private_inv,FAAt407,SEED
2004,1,Private fixed assets,3556.06,private_inv,FAAt407,SEED
2004,2,Nonresidential,1705.48,private_inv,FAAt407,SEED
2004,3,Structures,837.15,private_inv,FAAt407,SEED
2004,6,Equipment,565.04,private_inv,FAAt407,SEED
2004,9,Intellectual property products,303.3,private_inv,FAAt407,SEED
2004,13,Residential,1850.58,private_inv,FAAt407,SEED
2005,1,Private fixed assets,3829.22,private_inv,FAAt407,SEED
2005,2,Nonresidential,1791.43,private_inv,FAAt407,SEED
2005,3,Structures,889.32,private_inv,FAAt407,SEED
2005,6,Equipment,580.33,private_inv,FAAt407,SEED
2005,9,Intellectual property products,321.78,private_inv,FAAt407,SEED
2005,13,Residential,2037.79,private_inv,FAAt407,SEED
2006,1,Private fixed assets,3877.36,private_inv,FAAt407,SEED
